source,uid,category,bucket,download_ok,name,ok_load,watertight,body_count,orig_extents_mm,min_width_raw_mm,suggested_scale,min_width_scaled_mm,max_extent_scaled_mm,thin_axis_scaled_mm,verdict,reason,error,local_path
objaverse,9eb9a00a95f14977bc2bb89a3690283f,cast,unknown,True,cast/9eb9a00a,True,False,12081,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-125/9eb9a00a95f14977bc2bb89a3690283f.glb
objaverse,20a235aa7a804d3694b8953839db579f,cast,unknown,True,cast/20a235aa,True,False,1104,"[14630.6, 12952.0, 5372.9]",2899.62,0.0075,21.8,110.0,25.5,accept,"min-width 21.8mm, max-extent 110.0mm, thin-axis 25.5mm at scale 0.008",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-128/20a235aa7a804d3694b8953839db579f.glb
objaverse,644c300e2244452c86d6fac0296477e1,checkbook,unknown,True,checkbook/644c300e,True,False,8,"[33871.2, 30778.5, 40059.4]",21772.29,0.0018,40.0,73.6,47.6,accept,"min-width 40.0mm, max-extent 73.6mm, thin-axis 47.6mm at scale 0.002",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-149/644c300e2244452c86d6fac0296477e1.glb
objaverse,201fb18d8cdf49039c8f06f958b22e7b,checkbook,unknown,True,checkbook/201fb18d,True,False,80,"[1645.0, 559.6, 2220.6]",559.58,0.0495,27.7,110.0,27.8,accept,"min-width 27.7mm, max-extent 110.0mm, thin-axis 27.8mm at scale 0.050",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-012/201fb18d8cdf49039c8f06f958b22e7b.glb
objaverse,3a6e701aa3a94219b486466fd2105067,chocolate_bar,unknown,True,chocolate_bar/3a6e701a,True,False,1024,"[5600.0, 9800.0, 700.0]",700.0,0.0257,18.0,252.0,18.8,reject,height/thin-axis 18.8mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-085/3a6e701aa3a94219b486466fd2105067.glb
objaverse,b90e23fcbb9e4f7c99564072c0a5612f,chocolate_bar,unknown,True,chocolate_bar/b90e23fc,True,False,1164,"[3500.0, 6795.0, 3500.0]",3500.0,0.0114,40.0,77.7,40.0,accept,"min-width 40.0mm, max-extent 77.7mm, thin-axis 40.0mm at scale 0.011",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-081/b90e23fcbb9e4f7c99564072c0a5612f.glb
objaverse,dea744f73fb940988d4cb78d3aee3dc6,chopstick,elongated_rope_stick,True,chopstick/dea744f7,True,False,76,"[55.1, 272.3, 24.9]",19.43,0.7243,14.1,197.2,17.3,reject,height/thin-axis 17.3mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-097/dea744f73fb940988d4cb78d3aee3dc6.glb
objaverse,c590c6c65d464de8a79ea9de34334d63,chopstick,elongated_rope_stick,True,chopstick/c590c6c6,True,False,11491,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-014/c590c6c65d464de8a79ea9de34334d63.glb
objaverse,d9a373d54b5443e29a3e21bd5524884f,cistern,unknown,True,cistern/d9a373d5,True,False,3065,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-031/d9a373d54b5443e29a3e21bd5524884f.glb
objaverse,52284e7547884a6d864f4308ae03a107,cistern,unknown,True,cistern/52284e75,True,False,2621,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-008/52284e7547884a6d864f4308ae03a107.glb
objaverse,9c8392126d9c4b968a1c0facca1cd646,clip,unknown,True,clip/9c839212,True,False,24,"[7226.1, 582.5, 16240.8]",581.68,0.0309,18.0,501.9,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-047/9c8392126d9c4b968a1c0facca1cd646.glb
objaverse,09a29b22caf14b20bd45f98007f87784,clip,unknown,True,clip/09a29b22,True,False,454,"[1500.0, 6500.0, 34250.0]",1500.0,0.012,18.0,411.0,19.7,reject,height/thin-axis 19.7mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-106/09a29b22caf14b20bd45f98007f87784.glb
objaverse,e4189b3926ee4c1f9dcd16e05395c6d0,clutch_bag,unknown,True,clutch_bag/e4189b39,True,False,4494,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-073/e4189b3926ee4c1f9dcd16e05395c6d0.glb
objaverse,d5cb92f6e9b44a7d8f1818f701c31d7d,clutch_bag,unknown,True,clutch_bag/d5cb92f6,True,False,11,"[620.7, 309.2, 357.2]",305.0,0.1311,40.0,81.4,45.4,accept,"min-width 40.0mm, max-extent 81.4mm, thin-axis 45.4mm at scale 0.131",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-058/d5cb92f6e9b44a7d8f1818f701c31d7d.glb
objaverse,5fd1a7dfa3924792bdf883d7ab330885,coffeepot,thin_shell_hollow,True,coffeepot/5fd1a7df,True,False,4503,"[1698.1, 1311.3, 1698.1]",1311.26,0.0305,40.0,51.8,41.2,accept,"min-width 40.0mm, max-extent 51.8mm, thin-axis 41.2mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-072/5fd1a7dfa3924792bdf883d7ab330885.glb
objaverse,3e7a5c85871d4b59bae5e2191d975039,comic_book,unknown,True,comic_book/3e7a5c85,True,False,6,,,,,,,reject,,split() returned no usable parts,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-096/3e7a5c85871d4b59bae5e2191d975039.glb
objaverse,8774609f9a8d473bb386d31435eeac98,comic_book,unknown,True,,,,,,,,,,,reject,,skipped: 28MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-018/8774609f9a8d473bb386d31435eeac98.glb
objaverse,5907e9c9d6d84c6ca4df3057b302d95d,cookie,unknown,True,cookie/5907e9c9,True,False,5,"[2414.2, 1758.5, 1899.1]",289.71,0.0456,13.2,110.0,13.8,reject,height/thin-axis 13.8mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-050/5907e9c9d6d84c6ca4df3057b302d95d.glb
objaverse,4fc98176958f45dea72f0f000762d0dd,cookie,unknown,True,cookie/4fc98176,True,False,2,"[2893.9, 820.2, 3003.5]",803.46,0.0366,29.4,110.0,30.3,accept,"min-width 29.4mm, max-extent 110.0mm, thin-axis 30.3mm at scale 0.037",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-113/4fc98176958f45dea72f0f000762d0dd.glb
objaverse,d73a32a706134cc9b41891c41dc82a52,cornbread,unknown,True,cornbread/d73a32a7,True,False,89,"[80682.8, 65008.0, 40216.4]",40216.43,0.001,40.0,80.2,40.6,accept,"min-width 40.0mm, max-extent 80.2mm, thin-axis 40.6mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-151/d73a32a706134cc9b41891c41dc82a52.glb
objaverse,0f2ad11b9ad8445e87b7c6ee8ef61e14,cornbread,unknown,True,cornbread/0f2ad11b,True,False,315,"[175.4, 102.8, 211.7]",96.2,0.4158,40.0,88.0,41.9,accept,"min-width 40.0mm, max-extent 88.0mm, thin-axis 41.9mm at scale 0.416",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-065/0f2ad11b9ad8445e87b7c6ee8ef61e14.glb
objaverse,8609cf7e67bf413487a7d94c73aeaa3e,coverall,unknown,True,coverall/8609cf7e,True,False,79,"[6776.0, 11503.0, 2091.9]",1900.47,0.0096,18.2,110.0,18.8,reject,height/thin-axis 18.8mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-056/8609cf7e67bf413487a7d94c73aeaa3e.glb
objaverse,84f0eabb482d46e1b39a3d559130a664,coverall,unknown,True,coverall/84f0eabb,True,False,61,"[3520.5, 3297.2, 652.3]",609.3,0.0312,19.0,110.0,24.1,accept,"min-width 19.0mm, max-extent 110.0mm, thin-axis 24.1mm at scale 0.031",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-144/84f0eabb482d46e1b39a3d559130a664.glb
objaverse,51600a9a53284b18a9b1623ca54d9a49,crescent_roll,unknown,True,crescent_roll/51600a9a,True,False,1,"[1580.1, 560.7, 1388.7]",560.74,0.0696,39.0,110.0,43.4,accept,"min-width 39.0mm, max-extent 110.0mm, thin-axis 43.4mm at scale 0.070",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-052/51600a9a53284b18a9b1623ca54d9a49.glb
objaverse,067de1159dbb4b95862cefa096ed011b,crescent_roll,unknown,True,,,,,,,,,,,reject,,skipped: 34MB > 20MB cap,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-020/067de1159dbb4b95862cefa096ed011b.glb
objaverse,aaf053bea7ef4171928db4f0456b10e2,cube,unknown,True,cube/aaf053be,True,False,105,"[198.6, 60.4, 18.8]",18.75,0.96,18.0,190.7,18.3,reject,height/thin-axis 18.3mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-088/aaf053bea7ef4171928db4f0456b10e2.glb
objaverse,0ffaeb577605464ea57c38d7157417ab,cube,unknown,True,cube/0ffaeb57,True,False,2136,"[4110.7, 4110.7, 4110.7]",4110.7,0.0097,40.0,40.0,52.3,accept,"min-width 40.0mm, max-extent 40.0mm, thin-axis 52.3mm at scale 0.010",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-147/0ffaeb577605464ea57c38d7157417ab.glb
objaverse,b9d8bdff87814ac395c3a1943ee39ce4,cushion,unknown,True,cushion/b9d8bdff,True,False,1,"[98704.1, 93061.8, 49941.6]",48272.87,0.0008,40.0,81.8,41.4,accept,"min-width 40.0mm, max-extent 81.8mm, thin-axis 41.4mm at scale 0.001",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-001/b9d8bdff87814ac395c3a1943ee39ce4.glb
objaverse,c9c5648e16fa4ce18b80499ad8f4d277,cushion,unknown,True,cushion/c9c5648e,True,False,90,"[715.1, 644.8, 624.8]",512.24,0.0781,40.0,55.8,42.4,accept,"min-width 40.0mm, max-extent 55.8mm, thin-axis 42.4mm at scale 0.078",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-110/c9c5648e16fa4ce18b80499ad8f4d277.glb
objaverse,0ce411ff44db408ab261640e153467a0,deadbolt,unknown,True,deadbolt/0ce411ff,True,False,359,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-096/0ce411ff44db408ab261640e153467a0.glb
objaverse,f913bf792d5f480a8786e1ebdf704c4c,deadbolt,unknown,True,deadbolt/f913bf79,True,False,47,"[22675.2, 26750.1, 21255.9]",21229.81,0.0019,40.0,50.4,49.4,accept,"min-width 40.0mm, max-extent 50.4mm, thin-axis 49.4mm at scale 0.002",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-129/f913bf792d5f480a8786e1ebdf704c4c.glb
objaverse,509a2cc74d0742f7a6ba5d3036deab32,dish_antenna,unknown,True,dish_antenna/509a2cc7,True,False,51,"[6952.7, 6704.5, 5063.6]",4771.59,0.0084,40.0,58.3,43.0,accept,"min-width 40.0mm, max-extent 58.3mm, thin-axis 43.0mm at scale 0.008",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-100/509a2cc74d0742f7a6ba5d3036deab32.glb
objaverse,8d175261fb584c1eadb772e5cae0de89,dish_antenna,unknown,True,dish_antenna/8d175261,True,False,933,"[16374.4, 11626.0, 13357.8]",8814.9,0.0045,40.0,74.3,41.7,accept,"min-width 40.0mm, max-extent 74.3mm, thin-axis 41.7mm at scale 0.005",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-019/8d175261fb584c1eadb772e5cae0de89.glb
objaverse,e74e5c6c6430401c9bb2da17de264a65,domestic_ass,unknown,True,domestic_ass/e74e5c6c,True,False,42,"[1178.0, 1933.0, 897.2]",751.45,0.0532,40.0,102.9,41.2,accept,"min-width 40.0mm, max-extent 102.9mm, thin-axis 41.2mm at scale 0.053",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-059/e74e5c6c6430401c9bb2da17de264a65.glb
objaverse,37edd07985684e18a50e111cd4087824,domestic_ass,unknown,True,domestic_ass/37edd079,True,False,12,"[2559.3, 6451.2, 5916.3]",2541.56,0.0157,40.0,101.5,40.3,accept,"min-width 40.0mm, max-extent 101.5mm, thin-axis 40.3mm at scale 0.016",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-062/37edd07985684e18a50e111cd4087824.glb
objaverse,d298731943b24909b75fd439c6fefcbb,drawer,unknown,True,drawer/d2987319,True,False,1081,"[144047.7, 3965.9, 322673.5]",3965.81,0.0045,18.0,1464.5,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-087/d298731943b24909b75fd439c6fefcbb.glb
objaverse,e836eb07dc6e4dee859b920acb6d31f8,drawer,unknown,True,drawer/e836eb07,True,False,877,"[960.0, 520.0, 510.0]",510.0,0.0784,40.0,75.3,52.2,accept,"min-width 40.0mm, max-extent 75.3mm, thin-axis 52.2mm at scale 0.078",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-033/e836eb07dc6e4dee859b920acb6d31f8.glb
objaverse,48a4cf76e3dd41e6834bda88ad360677,duffel_bag,unknown,True,duffel_bag/48a4cf76,True,False,121,"[1209.3, 850.1, 2213.8]",850.11,0.0471,40.0,104.2,44.7,accept,"min-width 40.0mm, max-extent 104.2mm, thin-axis 44.7mm at scale 0.047",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-095/48a4cf76e3dd41e6834bda88ad360677.glb
objaverse,0c4ab7620efe4d3fb3d298661673f39a,duffel_bag,unknown,True,duffel_bag/0c4ab762,True,False,117,"[56097.8, 64710.0, 25910.0]",,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-118/0c4ab7620efe4d3fb3d298661673f39a.glb
objaverse,8493a64aa0f648c1bca44b6ea141bfbf,easel,unknown,True,easel/8493a64a,True,False,93,"[1496.8, 2378.2, 934.6]",84.66,0.0463,3.9,110.0,4.6,reject,height/thin-axis 4.6mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-127/8493a64aa0f648c1bca44b6ea141bfbf.glb
objaverse,956b97c11aa94840a1e24ee1558fec73,easel,unknown,True,easel/956b97c1,True,False,479,"[73066.1, 231111.8, 75925.4]",73066.11,0.0005,34.8,110.0,34.8,accept,"min-width 34.8mm, max-extent 110.0mm, thin-axis 34.8mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-069/956b97c11aa94840a1e24ee1558fec73.glb
objaverse,534c7ef382f34700800f72f3374a10c5,falcon,unknown,True,falcon/534c7ef3,True,False,496,"[2570.4, 2622.3, 2511.8]",1780.48,0.0225,40.0,58.9,44.8,accept,"min-width 40.0mm, max-extent 58.9mm, thin-axis 44.8mm at scale 0.022",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-052/534c7ef382f34700800f72f3374a10c5.glb
objaverse,b65b8266f07345fa9b640d06c4a6e559,falcon,unknown,True,falcon/b65b8266,True,False,93,"[1078.2, 169.9, 240.4]",151.23,0.106,16.0,114.3,16.2,reject,height/thin-axis 16.2mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-061/b65b8266f07345fa9b640d06c4a6e559.glb
objaverse,38eb1f950f414aeb95b7b7dc3506b7ab,file_(tool),unknown,True,file_(tool)/38eb1f95,True,False,17,"[79987.2, 20000.0, 3000.0]",3000.0,0.006,18.0,479.9,20.2,accept,"min-width 18.0mm, max-extent 479.9mm, thin-axis 20.2mm at scale 0.006",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-063/38eb1f950f414aeb95b7b7dc3506b7ab.glb
objaverse,563b39480a6745d599eff1c90a38b47f,flag,unknown,True,flag/563b3948,True,False,322,"[386.2, 889.6, 1109.9]",198.09,0.0991,19.6,110.0,19.8,reject,height/thin-axis 19.8mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-096/563b39480a6745d599eff1c90a38b47f.glb
objaverse,b031f65dd5cb475fb00fb5d9ec229b87,flag,unknown,True,flag/b031f65d,True,False,1,"[2797.7, 2322.0, 816.4]",779.35,0.0393,30.6,110.0,32.1,accept,"min-width 30.6mm, max-extent 110.0mm, thin-axis 32.1mm at scale 0.039",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-006/b031f65dd5cb475fb00fb5d9ec229b87.glb
objaverse,e8f2c774c9154481a7c9f78c88134178,flower_arrangement,unknown,True,flower_arrangement/e8f2c774,True,False,36588,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-148/e8f2c774c9154481a7c9f78c88134178.glb
objaverse,23c639ca701d4713a8c7f6480d0a8797,flower_arrangement,unknown,True,flower_arrangement/23c639ca,True,False,27,"[202061.3, 391395.6, 170824.3]",148447.66,0.0003,40.0,105.5,44.8,accept,"min-width 40.0mm, max-extent 105.5mm, thin-axis 44.8mm at scale 0.000",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-053/23c639ca701d4713a8c7f6480d0a8797.glb
objaverse,a640575d4c224ba3ba8e427a4421a28a,football_helmet,unknown,True,football_helmet/a640575d,True,False,561,"[563.9, 651.6, 723.7]",560.25,0.0714,40.0,51.7,40.3,accept,"min-width 40.0mm, max-extent 51.7mm, thin-axis 40.3mm at scale 0.071",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-023/a640575d4c224ba3ba8e427a4421a28a.glb
objaverse,1ce02e5ab405495c97083b757f44a65b,football_helmet,unknown,True,football_helmet/1ce02e5a,True,False,407,"[690.5, 808.8, 936.2]",686.9,0.0582,40.0,54.5,40.2,accept,"min-width 40.0mm, max-extent 54.5mm, thin-axis 40.2mm at scale 0.058",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-019/1ce02e5ab405495c97083b757f44a65b.glb
objaverse,6bda4bbea89f43bc9128e53ae350aa6f,funnel,thin_shell_hollow,True,funnel/6bda4bbe,True,False,13,"[1151.6, 1999.6, 1151.6]",1115.07,0.0359,40.0,71.7,41.3,accept,"min-width 40.0mm, max-extent 71.7mm, thin-axis 41.3mm at scale 0.036",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-034/6bda4bbea89f43bc9128e53ae350aa6f.glb
objaverse,5ce27fbad31443f4af82353a630b436d,funnel,thin_shell_hollow,True,funnel/5ce27fba,True,False,11,"[12285.0, 12149.1, 3754.3]",3754.31,0.009,33.6,110.0,33.6,accept,"min-width 33.6mm, max-extent 110.0mm, thin-axis 33.6mm at scale 0.009",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-022/5ce27fbad31443f4af82353a630b436d.glb
objaverse,37ba192f3b094ba6867713477e0cac58,gargoyle,unknown,True,gargoyle/37ba192f,True,True,4,"[2444.1, 2676.2, 2341.7]",2098.48,0.0191,40.0,51.0,44.6,accept,"min-width 40.0mm, max-extent 51.0mm, thin-axis 44.6mm at scale 0.019",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-076/37ba192f3b094ba6867713477e0cac58.glb
objaverse,cc947f7dee0147b49b589998f667c19f,gargoyle,unknown,True,gargoyle/cc947f7d,True,False,2736,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-098/cc947f7dee0147b49b589998f667c19f.glb
objaverse,22e60495b7984dfa88d7198267512cb9,ginger,unknown,True,ginger/22e60495,True,False,2059,"[537.2, 1110.3, 1106.3]",496.76,0.0805,40.0,89.4,42.7,accept,"min-width 40.0mm, max-extent 89.4mm, thin-axis 42.7mm at scale 0.081",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-037/22e60495b7984dfa88d7198267512cb9.glb
objaverse,8730d9c5250c4fdb8c407e61557ef825,ginger,unknown,True,ginger/8730d9c5,True,False,2086,"[353.8, 449.5, 444.5]",275.06,0.1454,40.0,65.4,45.5,accept,"min-width 40.0mm, max-extent 65.4mm, thin-axis 45.5mm at scale 0.145",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-041/8730d9c5250c4fdb8c407e61557ef825.glb
objaverse,418f684021d240d6bc69a0da1b17dd34,grape,unknown,True,grape/418f6840,True,True,1,"[5.6, 6.0, 5.9]",5.56,7.1942,40.0,42.8,40.6,accept,"min-width 40.0mm, max-extent 42.8mm, thin-axis 40.6mm at scale 7.194",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-101/418f684021d240d6bc69a0da1b17dd34.glb
objaverse,30444fb6cd624e9c8947d3c78cb8199e,grape,unknown,True,grape/30444fb6,True,False,2785,,,,,,,reject,,split() returned no usable parts,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-020/30444fb6cd624e9c8947d3c78cb8199e.glb
objaverse,149a7ccdbf26454e81c704cfddc3bd53,gun,unknown,True,gun/149a7ccd,True,False,15,"[9622.6, 8193.6, 2000.0]",2000.0,0.0114,22.9,110.0,23.1,accept,"min-width 22.9mm, max-extent 110.0mm, thin-axis 23.1mm at scale 0.011",,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-074/149a7ccdbf26454e81c704cfddc3bd53.glb
objaverse,a3fa2e70a3ba45f98e81f118c7898016,gun,unknown,True,gun/a3fa2e70,True,False,89,"[444.8, 1544.3, 3709.2]",444.77,0.0405,18.0,150.1,18.0,reject,height/thin-axis 18.0mm < 20mm floor (hard cutoff),,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-075/a3fa2e70a3ba45f98e81f118c7898016.glb
objaverse,11663c8b7efe4fdabe76e42c5db4ea78,hamburger,unknown,True,hamburger/11663c8b,True,False,30119,,,,,,,reject,,TimeoutError: load+analyze exceeded 25s,/home/yifeid/git/gentle_manip/dataset/object_expansion/objaverse_cache/hf-objaverse-v1/glbs/000-063/11663c8b7efe4fdabe76e42c5db4ea78.glb
