name,category,bucket,source_uid,geom_verdict,suggested_scale,prep_ok,fem_gate_pass,fem_tets,collection_status,success_rate,ever_success_rate,sub_yield_frac,episodes_saved,stage,note,timestamp
bait,bait,unknown,645886761a804fa5bfb184d1ec8221b1,accept,0.0928,True,False,4662,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:33:31
basketball_backboard5,basketball_backboard,unknown,2f3803f9694b4db88a41d75e37daf75b,accept,9.417,True,True,3356,crashed,,,,,collect,"rc=1, see basketball_backboard5_pilot_collect.log",2026-09-10 04:34:43
boiled_egg,boiled_egg,unknown,6e1a6841c5e44dd18554a20cac28c927,accept,0.0039,True,False,4787,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:34:44
cardigan2,cardigan,unknown,c9cb359c89aa4ede842e1250d3e04b75,accept,0.0006,True,True,3517,crashed,,,,,collect,"rc=1, see cardigan2_pilot_collect.log",2026-09-10 04:35:19
choker,choker,unknown,18f84f3e9ad94bb69f570a437a719aa1,accept,0.1345,True,False,5052,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:35:30
coloring_material,coloring_material,unknown,76b43343e280494aa581ca01a138f4c8,accept,0.0199,True,False,5032,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:35:31
cracker,cracker,unknown,77e34b5b67b64963a67f0d8d5e4eacae,accept,0.0151,True,False,5830,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:35:53
deadbolt,deadbolt,unknown,f913bf792d5f480a8786e1ebdf704c4c,accept,0.0019,True,False,4836,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:35:54
coffeepot2,coffeepot,thin_shell_hollow,04206b246cf7419392e40881212a8010,accept,0.4331,True,True,3790,timeout,,,,,collect,"timed out after 1800s, see coffeepot2_pilot_collect.log",2026-09-10 04:36:48
ice_skate,ice_skate,unknown,3f38a8a2273441508889951f6e312ae0,accept,0.0013,True,True,4398,accepted,0.7692,0.8333,1.0,20,done,,2026-09-10 04:37:25
coverall2,coverall,unknown,84f0eabb482d46e1b39a3d559130a664,accept,0.0312,True,True,3587,crashed,,,,,collect,"rc=1, see coverall2_pilot_collect.log",2026-09-10 04:40:35
cougar,cougar,unknown,6ec4ee91d6344924ab7d0fbf36e2a9ab,accept,0.0005,True,True,4262,timeout,,,,,collect,"timed out after 1801s, see cougar_pilot_collect.log",2026-09-10 04:42:02
cymbal2,cymbal,unknown,7dec326bba8940b0b4de9d5a0e69e1da,accept,0.0183,True,False,5906,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:42:04
dove,dove,unknown,27f97e3f6d9b40bda877a88d0d1e8bba,accept,0.0093,True,False,4505,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:42:05
drumstick2,drumstick,elongated_rope_stick,9099f14a50194c6da24a526877b28066,accept,0.0231,True,True,3119,crashed,,,,,collect,"rc=1, see drumstick2_pilot_collect.log",2026-09-10 04:42:29
escargot,escargot,unknown,a4a4f69a1a07445d8d417e1c96a57446,accept,0.0021,True,False,5586,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:42:34
flower_arrangement2,flower_arrangement,unknown,23c639ca701d4713a8c7f6480d0a8797,accept,0.0003,True,True,3417,crashed,,,,,collect,"rc=1, see flower_arrangement2_pilot_collect.log",2026-09-10 04:43:28
green_onion2,green_onion,unknown,41f72822b6134246a7770f540f04c0e8,accept,0.0396,True,True,4349,crashed,,,,,collect,"rc=1, see green_onion2_pilot_collect.log",2026-09-10 04:43:51
handle,handle,unknown,baa90088dfb8429b9bbe7ed8f6746714,accept,0.0007,True,True,3051,crashed,,,,,collect,"rc=1, see handle_pilot_collect.log",2026-09-10 04:44:30
ice_maker,ice_maker,unknown,9885a4f288c24135a7796035cbae6de3,accept,0.0305,True,False,4614,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:44:31
ladle,ladle,elongated_rope_stick,0b68dc92604f47c89065c8c21be8a8df,accept,0.2145,True,False,4518,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 04:44:33
lantern,lantern,unknown,a11b0cc9957d4e0296c7cff039ca245a,accept,0.0349,True,True,3146,crashed,,,,,collect,"rc=1, see lantern_pilot_collect.log",2026-09-10 04:45:32
drone,drone,unknown,4f95cb46814f43859b80172c9f712cd7,accept,0.0037,True,True,3283,timeout,,,,,collect,"timed out after 1801s, see drone_pilot_collect.log",2026-09-10 05:05:56
ferry2,ferry,unknown,51dba5eb17c24e0c9fbd1f817505cd60,accept,0.0021,True,True,4174,crashed,,,,,collect,"rc=1, see ferry2_pilot_collect.log",2026-09-10 05:06:59
lawn_mower2,lawn_mower,unknown,61b40bf8aa0748da88849a6336bf71de,accept,0.0111,True,True,3476,timeout,,,,,collect,"timed out after 1800s, see lawn_mower2_pilot_collect.log",2026-09-10 05:07:30
frisbee2,frisbee,toys_misc,71e5d069a583437ab6734944f0ca599b,accept,0.0013,True,True,3911,crashed,,,,,collect,"rc=1, see frisbee2_pilot_collect.log",2026-09-10 05:10:25
dagger3,dagger,unknown,5de582634cfe4c348e7fe81f1d29bf02,accept,0.0002,True,True,3735,timeout,,,,,collect,"timed out after 1801s, see dagger3_pilot_collect.log",2026-09-10 05:10:36
mail_slot3,mail_slot,unknown,5ab8a2aa7994478c987c3b541016a56a,accept,0.3452,True,True,3871,timeout,,,,,collect,"timed out after 1801s, see mail_slot3_pilot_collect.log",2026-09-10 05:15:35
mandarin_orange2,mandarin_orange,unknown,9796bcdd0869446da27813947ecceb8b,accept,0.0002,True,True,3020,accepted,0.9091,0.92,1.0,20,done,,2026-09-10 05:23:58
measuring_cup2,measuring_cup,thin_shell_hollow,39551948552d438499e8694b7d3691c5,accept,0.0456,True,True,4489,crashed,,,,,collect,"rc=1, see measuring_cup2_pilot_collect.log",2026-09-10 05:27:06
milk2,milk,unknown,ff7fe95e57564cedb3f61bfcbd7e683c,accept,0.3884,True,True,4392,accepted,0.7692,0.8333,1.0,20,done,,2026-09-10 05:35:51
fruit_juice2,fruit_juice,unknown,316cbfa55e8549d8bce87e6a8e884090,accept,0.017,True,True,4110,timeout,,,,,collect,"timed out after 1801s, see fruit_juice2_pilot_collect.log",2026-09-10 05:40:26
drawer,drawer,unknown,e836eb07dc6e4dee859b920acb6d31f8,accept,0.0784,True,True,3918,timeout,,,,,collect,"timed out after 1800s, see drawer_pilot_collect.log",2026-09-10 05:40:39
egg2,egg,compact_blobby,1bd870512aff40efba5678a97e7b05f4,accept,0.0002,True,True,3231,accepted,0.9524,1.0,1.0,20,done,,2026-09-10 05:56:56
milkshake,milkshake,unknown,0ab8c1875131421e9bb1c442fa3f5950,accept,0.1855,True,True,4382,timeout,,,,,collect,"timed out after 1801s, see milkshake_pilot_collect.log",2026-09-10 05:57:15
painting,painting,unknown,460a5ca01e0e409cafaa5611e564f04b,accept,1.3865,True,False,4120,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 05:57:30
pacifier,pacifier,unknown,e45ede8d849141d49762ca5d3390cbc5,accept,0.0184,True,True,4368,timeout,,,,,collect,"timed out after 1801s, see pacifier_pilot_collect.log",2026-09-10 06:05:52
pastry,pastry,unknown,3f752c3834a74b4294c6686493c6fdb4,accept,0.7412,True,False,5736,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:05:55
platter2,platter,unknown,791a73b17d7e40a4957e7c0df360e5a3,accept,0.1651,True,True,4300,crashed,,,,,collect,"rc=1, see platter2_pilot_collect.log",2026-09-10 06:06:19
pudding,pudding,unknown,1ab28887546540d69a4c34618b285387,accept,0.055,True,False,5278,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:06:23
safety_pin,safety_pin,unknown,fefe61636e7e4670b83f38943cdac85d,accept,0.0005,True,True,2249,crashed,,,,,collect,"rc=1, see safety_pin_pilot_collect.log",2026-09-10 06:06:47
shaving_cream2,shaving_cream,unknown,9ac7a85e1b7b4172afb7648ae270b7ef,accept,0.0018,True,True,4127,crashed,,,,,collect,"rc=1, see shaving_cream2_pilot_collect.log",2026-09-10 06:07:10
hair_dryer3,hair_dryer,unknown,141202eed32747b7b1259a3efeba9c96,accept,0.0179,True,True,4184,timeout,,,,,collect,"timed out after 1801s, see hair_dryer3_pilot_collect.log",2026-09-10 06:10:29
headboard,headboard,unknown,62e03de5b2eb4e8d81d1ffe8e94720b8,accept,0.0016,True,True,2610,crashed,,,,,collect,"rc=1, see headboard_pilot_collect.log",2026-09-10 06:10:55
battery3,battery,unknown,bf7360470ba342a1b9a2351a711542d9,accept,0.0006,True,True,3562,crashed,,,,,collect,"rc=1, see battery3_pilot_collect.log",2026-09-10 06:26:20
falcon,falcon,unknown,534c7ef382f34700800f72f3374a10c5,accept,0.0225,True,True,3561,timeout,,,,,collect,"timed out after 1801s, see falcon_pilot_collect.log",2026-09-10 06:26:58
peanut_butter,peanut_butter,unknown,686c71ef72f04b50aa522325651e3222,accept,0.0038,True,True,3921,timeout,,,,,collect,"timed out after 1800s, see peanut_butter_pilot_collect.log",2026-09-10 06:27:31
award,award,unknown,2a115610451c4bd58a7f79d11a7bab61,accept,1.9105,True,False,5563,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:28:24
bead,bead,unknown,734ab343ed2d483b8127bf38d90311ad,accept,0.0006,True,False,6511,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:28:37
icecream2,icecream,unknown,07bbf4c6cb8e4ea59a9afadae21f82cf,accept,0.0225,True,True,3325,accepted,0.7692,0.8667,1.0,20,done,,2026-09-10 06:30:15
jar,jar,kitchen_containers,03a5f54034b64995bcce6291b35bff71,accept,0.0394,True,False,4698,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:30:16
leather,leather,unknown,29ec3177bf844092a6e631bc45215b06,accept,0.0012,True,False,5443,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:30:19
marker,marker,unknown,19ccbeebbe91485ebaac67a0e352a703,accept,0.0332,True,False,5209,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:30:24
money,money,unknown,359a17121a744e1cb1e9b5cee7b8161d,accept,0.0341,True,True,3446,accepted,0.625,0.6571,0.8286,20,done,,2026-09-10 06:55:09
bolt3,bolt,unknown,48b7012e722449fe9320471dbba6f32a,accept,0.3802,True,True,3034,low_success,0.4762,0.4667,0.9778,20,done,,2026-09-10 06:55:39
book4,book,unknown,202f3448f68c44ceaa5f7f8e28807341,accept,0.3343,True,True,2079,timeout,,,,,collect,"timed out after 1801s, see book4_pilot_collect.log",2026-09-10 06:58:38
carrot2,carrot,elongated_rope_stick,50412b64aa20474b87e2ed690464cfea,accept,0.0004,True,True,3745,crashed,,,,,collect,"rc=1, see carrot2_pilot_collect.log",2026-09-10 06:59:42
carton,carton,unknown,cf71f2d412a5491ba70ef8081d553272,accept,0.0102,True,False,4695,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 06:59:44
clasp3,clasp,unknown,25290cec69eb4154b7c831f76a5c022e,accept,0.0055,True,True,3474,crashed,,,,,collect,"rc=1, see clasp3_pilot_collect.log",2026-09-10 07:00:09
pajamas,pajamas,unknown,1d909b482ccf4d3f8688702bff9d78ed,accept,0.0604,True,True,3881,timeout,,,,,collect,"timed out after 1801s, see pajamas_pilot_collect.log",2026-09-10 07:25:15
pegboard,pegboard,unknown,395987a7deb44f82a12b18eefae474f4,accept,0.0016,True,False,5887,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:25:17
popsicle,popsicle,unknown,f68105e64cc142b59b4a701d4315d03b,accept,0.2892,True,False,5571,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:25:18
cart3,cart,unknown,8f340bb7c39b42fab68c628d9752f259,accept,0.0201,True,True,3359,timeout,,,,,collect,"timed out after 1801s, see cart3_pilot_collect.log",2026-09-10 07:25:40
condiment2,condiment,unknown,bb7f9ec1585844a1a19c89e4e6c127eb,accept,1.5359,True,True,4449,timeout,,,,,collect,"timed out after 1800s, see condiment2_pilot_collect.log",2026-09-10 07:30:11
crescent_roll,crescent_roll,unknown,51600a9a53284b18a9b1623ca54d9a49,accept,0.0696,True,False,6809,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:30:13
tabasco_sauce,Tabasco_sauce,unknown,463023dd24d14b68b368aecb221425c4,accept,0.0034,True,False,4682,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:34:03
artichoke,artichoke,compact_blobby,907ec92dd9a949e79f4633c3cabb2fa8,accept,0.0859,True,False,4602,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:34:06
balloon,balloon,unknown,120fd69494994dcaa23c95e499ebd6e5,accept,0.0,True,False,,,,,,,fem_gate,Failed to apply filter:  'meshing_close_holes. Current mesh does not have Any Faces.,2026-09-10 07:34:15
cup3,cup,thin_shell_hollow,4f3edd9bf5fb4b6ab11433cbd9e19c74,accept,0.0087,True,True,4117,accepted,0.8696,0.88,1.0,20,done,,2026-09-10 07:48:34
quilt2,quilt,unknown,603d067ea2094550842bf65ad7c7e279,accept,0.0008,True,True,3970,timeout,,,,,collect,"timed out after 1801s, see quilt2_pilot_collect.log",2026-09-10 07:55:20
lego4,Lego,unknown,3a4c4e3fd81241ec99e2a9dac838dc31,accept,0.0041,True,True,4241,crashed,,,,,collect,"rc=1, see lego4_pilot_collect.log",2026-09-10 07:55:38
cigarette_case2,cigarette_case,unknown,659afc7b5cd84c91beaf3911888acb30,accept,1.1587,True,True,3168,timeout,,,,,collect,"timed out after 1801s, see cigarette_case2_pilot_collect.log",2026-09-10 07:55:41
salami,salami,unknown,5350e6ec2afa48ca864cc216fa4af76e,accept,0.293,True,True,4438,crashed,,,,,collect,"rc=1, see salami_pilot_collect.log",2026-09-10 07:55:53
computer_keyboard,computer_keyboard,unknown,a25c537932e84ef693de2cdbfc9dd22d,accept,0.3571,True,True,2979,crashed,,,,,collect,"rc=1, see computer_keyboard_pilot_collect.log",2026-09-10 07:55:57
crape2,crape,unknown,75a1e08e4b264ec8b9e2b082bb5d60f4,accept,0.8203,True,True,4295,crashed,,,,,collect,"rc=1, see crape2_pilot_collect.log",2026-09-10 07:56:23
cucumber,cucumber,elongated_rope_stick,3ff09321a5b0462bb9d37d9958bf1675,accept,0.0604,True,False,5061,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:56:25
detergent,detergent,unknown,7189f8017bfa42caae56cfe1b1d5d193,accept,0.0113,True,False,4626,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 07:56:27
diaper3,diaper,unknown,00c3da4c6a054847b5c220f75d065f0d,accept,0.0261,True,True,3550,accepted,1.0,1.0,1.0,20,done,,2026-09-10 08:04:01
beeper3,beeper,unknown,28e1b9e9950446f9abaea86f1975be3d,accept,0.0003,True,True,2843,timeout,,,,,collect,"timed out after 1800s, see beeper3_pilot_collect.log",2026-09-10 08:04:16
bracelet,bracelet,unknown,4ade799e007e467a99261f6097a0c041,accept,0.0001,True,False,4567,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:04:19
banana4,banana,unknown,b6361d444ed24591b15b9b28d39ac2e0,accept,0.0204,True,True,3618,timeout,,,,,collect,"timed out after 1801s, see banana4_pilot_collect.log",2026-09-10 08:09:58
binder,binder,unknown,20f603f201c14f3b8a4f5ce150693c2a,accept,0.0356,True,False,4568,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:10:00
briefcase,briefcase,unknown,10f03147643849b99acc31551af6c09d,accept,0.2185,True,False,6223,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:10:03
cast3,cast,unknown,20a235aa7a804d3694b8953839db579f,accept,0.0075,True,True,3954,crashed,,,,,collect,"rc=1, see cast3_pilot_collect.log",2026-09-10 08:10:36
alcohol,alcohol,unknown,2884e7f790a64d39b3a9f680d8bfb16d,accept,0.0039,True,False,4528,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:12:53
bagel5,bagel,unknown,32c0bcf29aee45da8a7bcf7ffe1fd8c1,accept,0.069,True,True,3935,crashed,,,,,collect,"rc=1, see bagel5_pilot_collect.log",2026-09-10 08:14:17
shot_glass2,shot_glass,tall_narrow,27c73eabfff14bdb912f467374119dc8,accept,0.0038,True,True,3921,accepted,0.8,0.84,0.96,20,done,,2026-09-10 08:15:14
basket,basket,unknown,9c10ce62bfac419290f5ab20c070c503,accept,0.0048,True,False,4509,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:15:15
award,award,unknown,2a115610451c4bd58a7f79d11a7bab61,accept,1.9105,True,False,5563,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:15:15
bait,bait,unknown,645886761a804fa5bfb184d1ec8221b1,accept,0.0928,True,False,4662,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:15:17
boiled_egg,boiled_egg,unknown,6e1a6841c5e44dd18554a20cac28c927,accept,0.0039,True,False,4787,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:15:17
shovel2,shovel,unknown,f30ba7d7a43b436587f8d9c57e1656c5,accept,0.1483,True,True,4306,crashed,,,,,collect,"rc=1, see shovel2_pilot_collect.log",2026-09-10 08:15:26
basketball_backboard6,basketball_backboard,unknown,2f3803f9694b4db88a41d75e37daf75b,accept,9.417,True,True,3356,crashed,,,,,collect,"rc=1, see basketball_backboard6_pilot_collect.log",2026-09-10 08:16:27
baseball_cap4,baseball_cap,unknown,4a713326b70a4a32aa7ec6eca918603a,accept,0.1002,True,True,2460,crashed,,,,,collect,"rc=1, see baseball_cap4_pilot_collect.log",2026-09-10 08:16:38
cardigan3,cardigan,unknown,c9cb359c89aa4ede842e1250d3e04b75,accept,0.0006,True,True,3517,crashed,,,,,collect,"rc=1, see cardigan3_pilot_collect.log",2026-09-10 08:16:38
bob,bob,unknown,2f20d23e80ed432cb5866cab6f0f1461,accept,0.0003,True,False,5171,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:16:42
choker,choker,unknown,18f84f3e9ad94bb69f570a437a719aa1,accept,0.1345,True,False,5052,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:16:50
card4,card,unknown,44f633120a434b71931dacf9c8235184,accept,0.1678,True,True,2913,crashed,,,,,collect,"rc=1, see card4_pilot_collect.log",2026-09-10 08:17:08
chocolate_mousse,chocolate_mousse,unknown,595ed4212cee46b494cb681cb5bd64fd,accept,0.1619,True,False,5600,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:17:09
colander,colander,thin_shell_hollow,0ba23e1b5ca346eea78fb885dd1a59d3,accept,0.4153,True,False,4974,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:17:16
apricot3,apricot,unknown,a4c9a503f63e440e8d6d924d4e5c36b1,accept,0.6003,True,True,3160,accepted,0.7143,0.7667,0.9333,20,done,,2026-09-10 08:17:57
compass4,compass,small_tools_office,a1d1c782e1c14d29824a8f2983198e9c,accept,0.055,True,True,3974,crashed,,,,,collect,"rc=1, see compass4_pilot_collect.log",2026-09-10 08:21:19
computer_keyboard2,computer_keyboard,unknown,a25c537932e84ef693de2cdbfc9dd22d,accept,0.3571,True,True,2979,crashed,,,,,collect,"rc=1, see computer_keyboard2_pilot_collect.log",2026-09-10 08:21:33
crape3,crape,unknown,75a1e08e4b264ec8b9e2b082bb5d60f4,accept,0.8203,True,True,4295,crashed,,,,,collect,"rc=1, see crape3_pilot_collect.log",2026-09-10 08:21:58
detergent,detergent,unknown,7189f8017bfa42caae56cfe1b1d5d193,accept,0.0113,True,False,4626,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:22:00
doorknob,doorknob,compact_blobby,6b65ee4b71a848cbab23f2026ad23bfd,accept,0.001,True,True,3422,accepted,0.7692,0.8333,0.9667,20,done,,2026-09-10 08:22:45
duffel_bag,duffel_bag,unknown,48a4cf76e3dd41e6834bda88ad360677,accept,0.0471,True,False,4659,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:22:46
drum2,drum_(musical_instrument),unknown,5bfb43ddec994a21baa0eb5e458cdf09,accept,0.0006,True,True,2708,timeout,,,,,collect,"timed out after 1801s, see drum2_pilot_collect.log",2026-09-10 08:26:33
file2,file_(tool),unknown,38eb1f950f414aeb95b7b7dc3506b7ab,accept,0.006,True,True,3667,crashed,,,,,collect,"rc=1, see file2_pilot_collect.log",2026-09-10 08:26:52
cash_register2,cash_register,unknown,870f6ebb115a440da5b8fed8072d7d9e,accept,0.0153,True,True,2907,timeout,,,,,collect,"timed out after 1801s, see cash_register2_pilot_collect.log",2026-09-10 08:34:22
clippers3,clippers_(for_plants),unknown,f85c796cdefc4b75b9d5892055650332,accept,0.1171,True,True,3803,timeout,,,,,collect,"timed out after 1801s, see clippers3_pilot_collect.log",2026-09-10 08:40:38
battery4,battery,unknown,bf7360470ba342a1b9a2351a711542d9,accept,0.0006,True,True,3562,crashed,,,,,collect,"rc=1, see battery4_pilot_collect.log",2026-09-10 08:40:45
fire_alarm3,fire_alarm,unknown,85c3d3b9cfd64c108dc548e525052c4e,accept,0.5732,True,True,3997,crashed,,,,,collect,"rc=1, see fire_alarm3_pilot_collect.log",2026-09-10 08:43:45
barrel5,barrel,unknown,a35bdd1b77124e28a5179715ebc39037,accept,0.0001,True,True,2597,timeout,,,,,collect,"timed out after 1800s, see barrel5_pilot_collect.log",2026-09-10 08:44:18
blueberry,blueberry,unknown,fd6eb6cff0a44166a4d57a7287182a41,accept,0.0002,True,False,5053,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:44:22
alarm_clock7,alarm_clock,unknown,badd03bfce2b413f9b2adac9dd12e4ad,accept,0.0106,True,True,3616,crashed,,,,,collect,"rc=1, see alarm_clock7_pilot_collect.log",2026-09-10 08:46:14
bolt4,bolt,unknown,48b7012e722449fe9320471dbba6f32a,accept,0.3802,True,True,3034,timeout,,,,,collect,"timed out after 1801s, see bolt4_pilot_collect.log",2026-09-10 08:46:29
condiment3,condiment,unknown,bb7f9ec1585844a1a19c89e4e6c127eb,accept,1.5359,True,True,4449,timeout,,,,,collect,"timed out after 1801s, see condiment3_pilot_collect.log",2026-09-10 08:46:51
garden_hose2,garden_hose,unknown,ca1155ccdfa04b1f965ad50b6f67a7a9,accept,0.0139,True,True,4125,crashed,,,,,collect,"rc=1, see garden_hose2_pilot_collect.log",2026-09-10 08:46:52
crescent_roll,crescent_roll,unknown,51600a9a53284b18a9b1623ca54d9a49,accept,0.0696,True,False,6809,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:46:53
hamburger,hamburger,unknown,cabcdfcdb2df473e8c2055bbc0c7b993,accept,0.9817,True,False,5431,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-10 08:46:55
bamboo2,bamboo,unknown,d0d5eb345ff7420bb7f5c5239fcec637,accept,0.0004,True,True,3523,timeout,,,,,collect,"timed out after 1801s, see bamboo2_pilot_collect.log",2026-09-10 08:47:58
bell3,bell,unknown,fc203fd849ea46f0b84d4843ba1aafcd,accept,0.0978,True,True,4092,crashed,,,,,collect,"rc=1, see bell3_pilot_collect.log",2026-09-10 08:50:12
